state,year,week,incidence
Kelantan,2016,22,11
Kelantan,2016,23,10
Kelantan,2016,24,8
Kelantan,2016,25,29
Kelantan,2016,26,29
Kelantan,2016,27,8
Kelantan,2016,28,22
Kelantan,2016,29,32
Kelantan,2016,30,29
Kelantan,2016,31,34
Kelantan,2016,32,30
Kelantan,2016,33,52
Kelantan,2016,34,36
Kelantan,2016,35,56
Kelantan,2016,36,47
Kelantan,2016,37,16
Kelantan,2016,38,32
Kelantan,2016,39,45
Kelantan,2016,40,41
Kelantan,2016,41,27
Kelantan,2016,42,22
Kelantan,2016,43,40
Kelantan,2016,44,27
Kelantan,2016,45,30
Kelantan,2016,46,40
Kelantan,2016,47,34
Kelantan,2016,48,31
Kelantan,2016,49,24
Kelantan,2016,50,7
Kelantan,2016,51,18
Kelantan,2016,52,17
Kelantan,2017,1,17
Kelantan,2017,2,26
Kelantan,2017,3,28
Kelantan,2017,4,30
Kelantan,2017,5,17
Kelantan,2017,6,26
Kelantan,2017,7,23
Kelantan,2017,8,23
Kelantan,2017,9,20
Kelantan,2017,10,16
Kelantan,2017,11,16
Kelantan,2017,12,3
Kelantan,2017,13,12
Kelantan,2017,14,10
Kelantan,2017,15,8
Kelantan,2017,16,11
Kelantan,2017,17,8
Kelantan,2017,18,7
Kelantan,2017,19,10
Kelantan,2017,20,7
Kelantan,2017,21,6
Kelantan,2017,22,6
Kelantan,2017,23,8
Kelantan,2017,24,1
Kelantan,2017,25,4
Kelantan,2017,26,5
Kelantan,2017,27,8
Kelantan,2017,28,6
Kelantan,2017,29,11
Kelantan,2017,30,2
Kelantan,2017,31,8
Kelantan,2017,32,14
Kelantan,2017,33,6
Kelantan,2017,34,7
Kelantan,2017,35,9
Kelantan,2017,36,7
Kelantan,2017,37,6
Kelantan,2017,38,5
Kelantan,2017,39,16
Kelantan,2017,40,6
Kelantan,2017,41,8
Kelantan,2017,42,7
Kelantan,2017,43,10
Kelantan,2017,44,13
Kelantan,2017,45,11
Kelantan,2017,46,11
Kelantan,2017,47,18
Kelantan,2017,48,10
Kelantan,2017,49,6
Kelantan,2017,50,10
Kelantan,2017,51,16
Kelantan,2017,52,8
Kuala Lumpur,2010,1,6
Kuala Lumpur,2010,2,4
Kuala Lumpur,2010,3,8
Kuala Lumpur,2010,4,6
Kuala Lumpur,2010,5,3
Kuala Lumpur,2010,6,10
Kuala Lumpur,2010,7,4
Kuala Lumpur,2010,8,7
Kuala Lumpur,2010,9,14
Kuala Lumpur,2010,10,13
Kuala Lumpur,2010,11,15
Kuala Lumpur,2010,12,15
Kuala Lumpur,2010,13,4
Kuala Lumpur,2010,14,5
Kuala Lumpur,2010,15,17
Kuala Lumpur,2010,16,11
Kuala Lumpur,2010,17,4
Kuala Lumpur,2010,18,2
Kuala Lumpur,2010,19,34
Kuala Lumpur,2010,20,25
Kuala Lumpur,2010,21,22
Kuala Lumpur,2010,22,23
Kuala Lumpur,2010,23,31
Kuala Lumpur,2010,24,31
Kuala Lumpur,2010,25,47
Kuala Lumpur,2010,26,20
Kuala Lumpur,2010,27,22
Kuala Lumpur,2010,28,25
Kuala Lumpur,2010,29,38
Kuala Lumpur,2010,30,45
Kuala Lumpur,2010,31,117
Kuala Lumpur,2010,32,31
Kuala Lumpur,2010,33,44
Kuala Lumpur,2010,34,29
Kuala Lumpur,2010,35,22
Kuala Lumpur,2010,36,20
Kuala Lumpur,2010,37,2
Kuala Lumpur,2010,38,18
Kuala Lumpur,2010,39,30
Kuala Lumpur,2010,40,24
Kuala Lumpur,2010,41,29
Kuala Lumpur,2010,42,28
Kuala Lumpur,2010,43,23
Kuala Lumpur,2010,44,17
Kuala Lumpur,2010,45,11
Kuala Lumpur,2010,46,8
Kuala Lumpur,2010,47,7
Kuala Lumpur,2010,48,7
Kuala Lumpur,2010,49,6
Kuala Lumpur,2010,50,4
Kuala Lumpur,2010,51,8
Kuala Lumpur,2010,52,3
Kuala Lumpur,2011,1,2
Kuala Lumpur,2011,2,0
Kuala Lumpur,2011,3,0
Kuala Lumpur,2011,4,3
Kuala Lumpur,2011,5,0
Kuala Lumpur,2011,6,15
Kuala Lumpur,2011,7,7
Kuala Lumpur,2011,8,8
Kuala Lumpur,2011,9,3
Kuala Lumpur,2011,10,0
Kuala Lumpur,2011,11,0
Kuala Lumpur,2011,12,0
Kuala Lumpur,2011,13,0
Kuala Lumpur,2011,14,0
Kuala Lumpur,2011,15,8
Kuala Lumpur,2011,16,2
Kuala Lumpur,2011,17,0
Kuala Lumpur,2011,18,2
Kuala Lumpur,2011,19,0
Kuala Lumpur,2011,20,2
Kuala Lumpur,2011,21,0
Kuala Lumpur,2011,22,0
Kuala Lumpur,2011,23,2
Kuala Lumpur,2011,24,27
Kuala Lumpur,2011,25,2
Kuala Lumpur,2011,26,4
Kuala Lumpur,2011,27,7
Kuala Lumpur,2011,28,0
Kuala Lumpur,2011,29,9
Kuala Lumpur,2011,30,8
Kuala Lumpur,2011,31,5
Kuala Lumpur,2011,32,0
Kuala Lumpur,2011,33,2
Kuala Lumpur,2011,34,0
Kuala Lumpur,2011,35,0
Kuala Lumpur,2011,36,0
Kuala Lumpur,2011,37,0
Kuala Lumpur,2011,38,0
Kuala Lumpur,2011,39,35
Kuala Lumpur,2011,40,20
Kuala Lumpur,2011,41,6
Kuala Lumpur,2011,42,0
Kuala Lumpur,2011,43,38
Kuala Lumpur,2011,44,42
Kuala Lumpur,2011,45,14
Kuala Lumpur,2011,46,15
Kuala Lumpur,2011,47,15
Kuala Lumpur,2011,48,0
Kuala Lumpur,2011,49,28
Kuala Lumpur,2011,50,17
Kuala Lumpur,2011,51,10
Kuala Lumpur,2011,52,7
Kuala Lumpur,2012,1,11
Kuala Lumpur,2012,2,12
Kuala Lumpur,2012,3,0
Kuala Lumpur,2012,4,32
Kuala Lumpur,2012,5,0
Kuala Lumpur,2012,6,46
Kuala Lumpur,2012,7,50
Kuala Lumpur,2012,8,44
Kuala Lumpur,2012,9,116
Kuala Lumpur,2012,10,5
Kuala Lumpur,2012,11,58
Kuala Lumpur,2012,12,0
Kuala Lumpur,2012,13,0
Kuala Lumpur,2012,14,1
Kuala Lumpur,2012,15,180
Kuala Lumpur,2012,16,258
Kuala Lumpur,2012,17,47
Kuala Lumpur,2012,18,19
Kuala Lumpur,2012,19,124
Kuala Lumpur,2012,20,200
Kuala Lumpur,2012,21,190
Kuala Lumpur,2012,22,158
Kuala Lumpur,2012,23,180
Kuala Lumpur,2012,24,104
Kuala Lumpur,2012,25,100
Kuala Lumpur,2012,26,41
Kuala Lumpur,2012,27,62
Kuala Lumpur,2012,28,19
Kuala Lumpur,2012,29,32
Kuala Lumpur,2012,30,32
Kuala Lumpur,2012,31,51
Kuala Lumpur,2012,32,13
Kuala Lumpur,2012,33,8
Kuala Lumpur,2012,34,0
Kuala Lumpur,2012,35,30
Kuala Lumpur,2012,36,3
Kuala Lumpur,2012,37,28
Kuala Lumpur,2012,38,14
Kuala Lumpur,2012,39,19
Kuala Lumpur,2012,40,12
Kuala Lumpur,2012,41,23
Kuala Lumpur,2012,42,39
Kuala Lumpur,2012,43,4
Kuala Lumpur,2012,44,0
Kuala Lumpur,2012,45,2
Kuala Lumpur,2012,46,0
Kuala Lumpur,2012,47,1
Kuala Lumpur,2012,48,0
Kuala Lumpur,2012,49,118
Kuala Lumpur,2012,50,7
Kuala Lumpur,2012,51,0
Kuala Lumpur,2012,52,16
Kuala Lumpur,2013,1,54
Kuala Lumpur,2013,2,12
Kuala Lumpur,2013,3,12
Kuala Lumpur,2013,4,13
Kuala Lumpur,2013,5,17
Kuala Lumpur,2013,6,18
Kuala Lumpur,2013,7,18
Kuala Lumpur,2013,8,17
Kuala Lumpur,2013,9,34
Kuala Lumpur,2013,10,22
Kuala Lumpur,2013,11,37
Kuala Lumpur,2013,12,16
Kuala Lumpur,2013,13,17
Kuala Lumpur,2013,14,13
Kuala Lumpur,2013,15,32
Kuala Lumpur,2013,16,48
Kuala Lumpur,2013,17,35
Kuala Lumpur,2013,18,22
Kuala Lumpur,2013,19,25
Kuala Lumpur,2013,20,36
Kuala Lumpur,2013,21,20
Kuala Lumpur,2013,22,22
Kuala Lumpur,2013,23,21
Kuala Lumpur,2013,24,30
Kuala Lumpur,2013,25,19
Kuala Lumpur,2013,26,22
Kuala Lumpur,2013,27,14
Kuala Lumpur,2013,28,14
Kuala Lumpur,2013,29,12
Kuala Lumpur,2013,30,17
Kuala Lumpur,2013,31,21
Kuala Lumpur,2013,32,6
Kuala Lumpur,2013,33,10
Kuala Lumpur,2013,34,17
Kuala Lumpur,2013,35,16
Kuala Lumpur,2013,36,17
Kuala Lumpur,2013,37,24
Kuala Lumpur,2013,38,21
Kuala Lumpur,2013,39,22
Kuala Lumpur,2013,40,25
Kuala Lumpur,2013,41,22
Kuala Lumpur,2013,42,18
Kuala Lumpur,2013,43,14
Kuala Lumpur,2013,44,11
Kuala Lumpur,2013,45,17
Kuala Lumpur,2013,46,26
Kuala Lumpur,2013,47,12
Kuala Lumpur,2013,48,33
Kuala Lumpur,2013,49,16
Kuala Lumpur,2013,50,20
Kuala Lumpur,2013,51,24
Kuala Lumpur,2013,52,14
Kuala Lumpur,2014,1,40
Kuala Lumpur,2014,2,22
Kuala Lumpur,2014,3,11
Kuala Lumpur,2014,4,16
Kuala Lumpur,2014,5,7
Kuala Lumpur,2014,6,16
Kuala Lumpur,2014,7,28
Kuala Lumpur,2014,8,29
Kuala Lumpur,2014,9,31
Kuala Lumpur,2014,10,34
Kuala Lumpur,2014,11,38
Kuala Lumpur,2014,12,32
Kuala Lumpur,2014,13,29
Kuala Lumpur,2014,14,33
Kuala Lumpur,2014,15,62
Kuala Lumpur,2014,16,51
Kuala Lumpur,2014,17,47
Kuala Lumpur,2014,18,84
Kuala Lumpur,2014,19,63
Kuala Lumpur,2014,20,58
Kuala Lumpur,2014,21,56
Kuala Lumpur,2014,22,92
Kuala Lumpur,2014,23,57
Kuala Lumpur,2014,24,41
Kuala Lumpur,2014,25,23
Kuala Lumpur,2014,26,22
Kuala Lumpur,2014,27,11
Kuala Lumpur,2014,28,20
Kuala Lumpur,2014,29,18
Kuala Lumpur,2014,30,11
Kuala Lumpur,2014,31,2
Kuala Lumpur,2014,32,19
Kuala Lumpur,2014,33,15
Kuala Lumpur,2014,34,30
Kuala Lumpur,2014,35,40
Kuala Lumpur,2014,36,50
Kuala Lumpur,2014,37,39
Kuala Lumpur,2014,38,28
Kuala Lumpur,2014,39,57
Kuala Lumpur,2014,40,40
Kuala Lumpur,2014,41,76
Kuala Lumpur,2014,42,86
Kuala Lumpur,2014,43,57
Kuala Lumpur,2014,44,95
Kuala Lumpur,2014,45,106
Kuala Lumpur,2014,46,69
Kuala Lumpur,2014,47,78
Kuala Lumpur,2014,48,88
Kuala Lumpur,2014,49,95
Kuala Lumpur,2014,50,79
Kuala Lumpur,2014,51,71
Kuala Lumpur,2014,52,49
Kuala Lumpur,2014,53,47
Kuala Lumpur,2015,1,29
Kuala Lumpur,2015,2,47
Kuala Lumpur,2015,3,75
Kuala Lumpur,2015,4,70
Kuala Lumpur,2015,5,63
Kuala Lumpur,2015,6,51
Kuala Lumpur,2015,7,40
Kuala Lumpur,2015,8,21
Kuala Lumpur,2015,9,60
Kuala Lumpur,2015,10,63
Kuala Lumpur,2015,11,37
Kuala Lumpur,2015,12,38
Kuala Lumpur,2015,13,26
Kuala Lumpur,2015,14,41
Kuala Lumpur,2015,15,38
Kuala Lumpur,2015,16,40
Kuala Lumpur,2015,17,64
Kuala Lumpur,2015,18,31
Kuala Lumpur,2015,19,32
Kuala Lumpur,2015,20,24
Kuala Lumpur,2015,21,32
Kuala Lumpur,2015,22,19
Kuala Lumpur,2015,23,28
Kuala Lumpur,2015,24,18
Kuala Lumpur,2015,25,4
Kuala Lumpur,2015,26,15
Kuala Lumpur,2015,27,12
Kuala Lumpur,2015,28,8
Kuala Lumpur,2015,29,9
Kuala Lumpur,2015,30,8
Kuala Lumpur,2015,31,9
Kuala Lumpur,2015,32,14
Kuala Lumpur,2015,33,13
Kuala Lumpur,2015,34,16
Kuala Lumpur,2015,35,11
Kuala Lumpur,2015,36,12
Kuala Lumpur,2015,37,14
Kuala Lumpur,2015,38,5
Kuala Lumpur,2015,39,13
Kuala Lumpur,2015,40,19
Kuala Lumpur,2015,41,12
Kuala Lumpur,2015,42,10
Kuala Lumpur,2015,43,16
Kuala Lumpur,2015,44,14
Kuala Lumpur,2015,45,22
Kuala Lumpur,2015,46,10
Kuala Lumpur,2015,47,14
Kuala Lumpur,2015,48,17
Kuala Lumpur,2015,49,33
Kuala Lumpur,2015,50,12
Kuala Lumpur,2015,51,11
Kuala Lumpur,2015,52,13
Kuala Lumpur,2016,1,29
Kuala Lumpur,2016,2,14
Kuala Lumpur,2016,3,24
Kuala Lumpur,2016,4,21
Kuala Lumpur,2016,5,19
Kuala Lumpur,2016,6,19
Kuala Lumpur,2016,7,30
Kuala Lumpur,2016,8,34
Kuala Lumpur,2016,9,34
Kuala Lumpur,2016,10,42
Kuala Lumpur,2016,11,25
Kuala Lumpur,2016,12,26
Kuala Lumpur,2016,13,59
Kuala Lumpur,2016,14,57
Kuala Lumpur,2016,15,35
Kuala Lumpur,2016,16,65
Kuala Lumpur,2016,17,91
Kuala Lumpur,2016,18,82
Kuala Lumpur,2016,19,91
Kuala Lumpur,2016,20,140
Kuala Lumpur,2016,21,173
Kuala Lumpur,2016,22,123
Kuala Lumpur,2016,23,102
Kuala Lumpur,2016,24,98
Kuala Lumpur,2016,25,122
Kuala Lumpur,2016,26,126
Kuala Lumpur,2016,27,29
Kuala Lumpur,2016,28,37
Kuala Lumpur,2016,29,81
Kuala Lumpur,2016,30,149
Kuala Lumpur,2016,31,128
Kuala Lumpur,2016,32,161
Kuala Lumpur,2016,33,139
Kuala Lumpur,2016,34,107
Kuala Lumpur,2016,35,107
Kuala Lumpur,2016,36,85
Kuala Lumpur,2016,37,50
Kuala Lumpur,2016,38,87
Kuala Lumpur,2016,39,94
Kuala Lumpur,2016,40,72
Kuala Lumpur,2016,41,101
Kuala Lumpur,2016,42,104
Kuala Lumpur,2016,43,68
Kuala Lumpur,2016,44,83
Kuala Lumpur,2016,45,82
Kuala Lumpur,2016,46,79
Kuala Lumpur,2016,47,107
Kuala Lumpur,2016,48,77
Kuala Lumpur,2016,49,154
Kuala Lumpur,2016,50,68
Kuala Lumpur,2016,51,63
Kuala Lumpur,2016,52,78
Kuala Lumpur,2017,1,57
Kuala Lumpur,2017,2,86
Kuala Lumpur,2017,3,61
Kuala Lumpur,2017,4,72
Kuala Lumpur,2017,5,48
Kuala Lumpur,2017,6,83
Kuala Lumpur,2017,7,62
Kuala Lumpur,2017,8,92
Kuala Lumpur,2017,9,71
Kuala Lumpur,2017,10,50
Kuala Lumpur,2017,11,69
Kuala Lumpur,2017,12,69
Kuala Lumpur,2017,13,58
Kuala Lumpur,2017,14,45
Kuala Lumpur,2017,15,82
Kuala Lumpur,2017,16,53
Kuala Lumpur,2017,17,92
Kuala Lumpur,2017,18,24
Kuala Lumpur,2017,19,35
Kuala Lumpur,2017,20,65
Kuala Lumpur,2017,21,51
Kuala Lumpur,2017,22,36
Kuala Lumpur,2017,23,29
Kuala Lumpur,2017,24,37
Kuala Lumpur,2017,25,21
Kuala Lumpur,2017,26,2
Kuala Lumpur,2017,27,27
Kuala Lumpur,2017,28,35
Kuala Lumpur,2017,29,30
Kuala Lumpur,2017,30,31
Kuala Lumpur,2017,31,50
Kuala Lumpur,2017,32,44
Kuala Lumpur,2017,33,25
Kuala Lumpur,2017,34,40
Kuala Lumpur,2017,35,22
Kuala Lumpur,2017,36,13
Kuala Lumpur,2017,37,42
Kuala Lumpur,2017,38,33
Kuala Lumpur,2017,39,29
Kuala Lumpur,2017,40,38
Kuala Lumpur,2017,41,34
Kuala Lumpur,2017,42,48
Kuala Lumpur,2017,43,40
Kuala Lumpur,2017,44,45
Kuala Lumpur,2017,45,40
Kuala Lumpur,2017,46,36
Kuala Lumpur,2017,47,48
Kuala Lumpur,2017,48,33
Kuala Lumpur,2017,49,35
Kuala Lumpur,2017,50,46
Kuala Lumpur,2017,51,34
Kuala Lumpur,2017,52,11
Labuan,2010,1,0
Labuan,2010,2,0
Labuan,2010,3,0
Labuan,2010,4,0
Labuan,2010,5,0
Labuan,2010,6,0
Labuan,2010,7,0
Labuan,2010,8,0
Labuan,2010,9,0
Labuan,2010,10,0
Labuan,2010,11,0
Labuan,2010,12,0
Labuan,2010,13,0
Labuan,2010,14,0
Labuan,2010,15,0
Labuan,2010,16,0
Labuan,2010,17,0
Labuan,2010,18,0
Labuan,2010,19,0
Labuan,2010,20,0
Labuan,2010,21,0
Labuan,2010,22,0
Labuan,2010,23,0
Labuan,2010,24,0
Labuan,2010,25,0
Labuan,2010,26,0
Labuan,2010,27,0
Labuan,2010,28,0
Labuan,2010,29,0
Labuan,2010,30,0
Labuan,2010,31,0
Labuan,2010,32,0
Labuan,2010,33,0
Labuan,2010,34,0
Labuan,2010,35,0
Labuan,2010,36,0
Labuan,2010,37,0
Labuan,2010,38,0
Labuan,2010,39,0
Labuan,2010,40,0
Labuan,2010,41,0
Labuan,2010,42,0
Labuan,2010,43,0
Labuan,2010,44,0
Labuan,2010,45,0
Labuan,2010,46,0
Labuan,2010,47,0
Labuan,2010,48,0
Labuan,2010,49,0
Labuan,2010,50,0
Labuan,2010,51,0
Labuan,2010,52,0
Labuan,2011,1,0
Labuan,2011,2,0
Labuan,2011,3,0
Labuan,2011,4,0
Labuan,2011,5,0
Labuan,2011,6,0
Labuan,2011,7,0
Labuan,2011,8,0
Labuan,2011,9,0
Labuan,2011,10,0
Labuan,2011,11,0
Labuan,2011,12,2
Labuan,2011,13,0
Labuan,2011,14,0
Labuan,2011,15,0
Labuan,2011,16,0
Labuan,2011,17,0
Labuan,2011,18,0
Labuan,2011,19,0
Labuan,2011,20,0
Labuan,2011,21,0
Labuan,2011,22,0
Labuan,2011,23,0
Labuan,2011,24,0
Labuan,2011,25,0
Labuan,2011,26,0
Labuan,2011,27,0
Labuan,2011,28,0
Labuan,2011,29,0
Labuan,2011,30,0
Labuan,2011,31,0
Labuan,2011,32,0
Labuan,2011,33,0
Labuan,2011,34,0
Labuan,2011,35,0
Labuan,2011,36,0
Labuan,2011,37,0
Labuan,2011,38,0
Labuan,2011,39,0
Labuan,2011,40,0
Labuan,2011,41,0
Labuan,2011,42,0
Labuan,2011,43,0
Labuan,2011,44,0
Labuan,2011,45,0
Labuan,2011,46,0
Labuan,2011,47,0
Labuan,2011,48,0
Labuan,2011,49,0
Labuan,2011,50,0
Labuan,2011,51,0
Labuan,2011,52,0
Labuan,2012,1,1
Labuan,2012,2,0
Labuan,2012,3,0
Labuan,2012,4,0
Labuan,2012,5,0
Labuan,2012,6,0
Labuan,2012,7,0
Labuan,2012,8,0
Labuan,2012,9,12
Labuan,2012,10,5
Labuan,2012,11,23
Labuan,2012,12,43
Labuan,2012,13,97
Labuan,2012,14,113
Labuan,2012,15,5
Labuan,2012,16,10
Labuan,2012,17,7
Labuan,2012,18,8
Labuan,2012,19,0
Labuan,2012,20,0
Labuan,2012,21,0
Labuan,2012,22,0
Labuan,2012,23,0
Labuan,2012,24,0
Labuan,2012,25,0
Labuan,2012,26,0
Labuan,2012,27,0
Labuan,2012,28,0
Labuan,2012,29,0
Labuan,2012,30,0
Labuan,2012,31,0
Labuan,2012,32,0
Labuan,2012,33,0
Labuan,2012,34,0
Labuan,2012,35,0
Labuan,2012,36,0
Labuan,2012,37,0
Labuan,2012,38,0
Labuan,2012,39,0
Labuan,2012,40,0
Labuan,2012,41,1
Labuan,2012,42,2
Labuan,2012,43,0
Labuan,2012,44,1
Labuan,2012,45,0
Labuan,2012,46,1
Labuan,2012,47,0
Labuan,2012,48,0
Labuan,2012,49,0
Labuan,2012,50,1
Labuan,2012,51,0
Labuan,2012,52,0
Labuan,2013,1,1
Labuan,2013,2,1
Labuan,2013,3,0
Labuan,2013,4,1
Labuan,2013,5,0
Labuan,2013,6,2
Labuan,2013,7,2
Labuan,2013,8,3
Labuan,2013,9,1
Labuan,2013,10,1
Labuan,2013,11,5
Labuan,2013,12,1
Labuan,2013,13,2
Labuan,2013,14,0
Labuan,2013,15,0
Labuan,2013,16,3
Labuan,2013,17,1
Labuan,2013,18,4
Labuan,2013,19,4
Labuan,2013,20,2
Labuan,2013,21,4
Labuan,2013,22,8
Labuan,2013,23,5
Labuan,2013,24,8
Labuan,2013,25,4
Labuan,2013,26,2
Labuan,2013,27,5
Labuan,2013,28,7
Labuan,2013,29,2
Labuan,2013,30,11
Labuan,2013,31,1
Labuan,2013,32,1
Labuan,2013,33,0
Labuan,2013,34,0
Labuan,2013,35,0
Labuan,2013,36,0
Labuan,2013,37,1
Labuan,2013,38,0
Labuan,2013,39,1
Labuan,2013,40,0
Labuan,2013,41,0
Labuan,2013,42,0
Labuan,2013,43,2
Labuan,2013,44,1
Labuan,2013,45,1
Labuan,2013,46,0
Labuan,2013,47,0
Labuan,2013,48,0
Labuan,2013,49,1
Labuan,2013,50,0
Labuan,2013,51,0
Labuan,2013,52,0
Labuan,2014,1,0
Labuan,2014,2,0
Labuan,2014,3,1
Labuan,2014,4,0
Labuan,2014,5,0
Labuan,2014,6,0
Labuan,2014,7,0
Labuan,2014,8,0
Labuan,2014,9,0
Labuan,2014,10,0
Labuan,2014,11,0
Labuan,2014,12,7
Labuan,2014,13,0
Labuan,2014,14,0
Labuan,2014,15,0
Labuan,2014,16,1
Labuan,2014,17,0
Labuan,2014,18,0
Labuan,2014,19,0
Labuan,2014,20,0
Labuan,2014,21,0
Labuan,2014,22,0
Labuan,2014,23,0
Labuan,2014,24,0
Labuan,2014,25,0
Labuan,2014,26,1
Labuan,2014,27,1
Labuan,2014,28,0
Labuan,2014,29,0
Labuan,2014,30,0
Labuan,2014,31,0
Labuan,2014,32,0
Labuan,2014,33,0
Labuan,2014,34,0
Labuan,2014,35,3
Labuan,2014,36,0
Labuan,2014,37,0
Labuan,2014,38,0
Labuan,2014,39,0
Labuan,2014,40,0
Labuan,2014,41,0
Labuan,2014,42,6
Labuan,2014,43,1
Labuan,2014,44,1
Labuan,2014,45,1
Labuan,2014,46,4
Labuan,2014,47,3
Labuan,2014,48,1
Labuan,2014,49,1
Labuan,2014,50,2
Labuan,2014,51,1
Labuan,2014,52,1
Labuan,2014,53,2
Labuan,2015,1,1
Labuan,2015,2,0
Labuan,2015,3,2
Labuan,2015,4,2
Labuan,2015,5,0
Labuan,2015,6,1
Labuan,2015,7,3
Labuan,2015,8,10
Labuan,2015,9,11
Labuan,2015,10,8
Labuan,2015,11,31
Labuan,2015,12,16
Labuan,2015,13,19
Labuan,2015,14,14
Labuan,2015,15,23
Labuan,2015,16,15
Labuan,2015,17,11
Labuan,2015,18,18
Labuan,2015,19,12
Labuan,2015,20,17
Labuan,2015,21,5
Labuan,2015,22,10
Labuan,2015,23,3
Labuan,2015,24,4
Labuan,2015,25,3
Labuan,2015,26,2
Labuan,2015,27,4
Labuan,2015,28,1
Labuan,2015,29,2
Labuan,2015,30,0
Labuan,2015,31,2
Labuan,2015,32,6
Labuan,2015,33,1
Labuan,2015,34,4
Labuan,2015,35,2
Labuan,2015,36,7
Labuan,2015,37,10
Labuan,2015,38,6
Labuan,2015,39,0
Labuan,2015,40,1
Labuan,2015,41,7
Labuan,2015,42,11
Labuan,2015,43,3
Labuan,2015,44,2
Labuan,2015,45,4
Labuan,2015,46,2
Labuan,2015,47,0
Labuan,2015,48,8
Labuan,2015,49,0
Labuan,2015,50,0
Labuan,2015,51,2
Labuan,2015,52,1
Labuan,2016,1,3
Labuan,2016,2,1
Labuan,2016,3,1
Labuan,2016,4,1
Labuan,2016,5,2
Labuan,2016,6,0
Labuan,2016,7,3
Labuan,2016,8,5
Labuan,2016,9,7
Labuan,2016,10,7
Labuan,2016,11,6
Labuan,2016,12,12
Labuan,2016,13,10
Labuan,2016,14,6
Labuan,2016,15,21
Labuan,2016,16,20
Labuan,2016,17,9
Labuan,2016,18,10
Labuan,2016,19,3
Labuan,2016,20,6
Labuan,2016,21,8
Labuan,2016,22,3
Labuan,2016,23,4
Labuan,2016,24,3
Labuan,2016,25,4
Labuan,2016,26,2
Labuan,2016,27,0
Labuan,2016,28,2
Labuan,2016,29,5
Labuan,2016,30,5
Labuan,2016,31,3
Labuan,2016,32,3
Labuan,2016,33,9
Labuan,2016,34,5
Labuan,2016,35,4
Labuan,2016,36,2
Labuan,2016,37,1
Labuan,2016,38,2
Labuan,2016,39,5
Labuan,2016,40,8
Labuan,2016,41,5
Labuan,2016,42,3
Labuan,2016,43,0
Labuan,2016,44,0
Labuan,2016,45,3
Labuan,2016,46,2
Labuan,2016,47,3
Labuan,2016,48,2
Labuan,2016,49,2
Labuan,2016,50,4
Labuan,2016,51,8
Labuan,2016,52,7
Labuan,2017,1,7
Labuan,2017,2,9
Labuan,2017,3,6
Labuan,2017,4,18
Labuan,2017,5,5
Labuan,2017,6,7
Labuan,2017,7,12
Labuan,2017,8,9
Labuan,2017,9,8
Labuan,2017,10,17
Labuan,2017,11,11
Labuan,2017,12,0
Labuan,2017,13,28
Labuan,2017,14,10
Labuan,2017,15,13
Labuan,2017,16,10
Labuan,2017,17,3
Labuan,2017,18,6
Labuan,2017,19,10
Labuan,2017,20,4
Labuan,2017,21,5
Labuan,2017,22,4
Labuan,2017,23,1
Labuan,2017,24,3
Labuan,2017,25,1
Labuan,2017,26,0
Labuan,2017,27,0
Labuan,2017,28,5
Labuan,2017,29,1
Labuan,2017,30,5
Labuan,2017,31,6
Labuan,2017,32,2
Labuan,2017,33,0
Labuan,2017,34,3
Labuan,2017,35,3
Labuan,2017,36,0
Labuan,2017,37,0
Labuan,2017,38,0
Labuan,2017,39,3
Labuan,2017,40,0
Labuan,2017,41,3
Labuan,2017,42,0
Labuan,2017,43,1
Labuan,2017,44,0
Labuan,2017,45,2
Labuan,2017,46,0
Labuan,2017,47,1
Labuan,2017,48,4
Labuan,2017,49,6
Labuan,2017,50,10
Labuan,2017,51,10
Labuan,2017,52,2
Melaka,2010,1,4
Melaka,2010,2,1
Melaka,2010,3,2
Melaka,2010,4,4
Melaka,2010,5,4
Melaka,2010,6,1
Melaka,2010,7,5
Melaka,2010,8,4
Melaka,2010,9,1
Melaka,2010,10,1
Melaka,2010,11,3
Melaka,2010,12,5
Melaka,2010,13,1
Melaka,2010,14,6
Melaka,2010,15,1
Melaka,2010,16,3
Melaka,2010,17,8
Melaka,2010,18,2
Melaka,2010,19,16
Melaka,2010,20,12
Melaka,2010,21,7
Melaka,2010,22,5
Melaka,2010,23,11
Melaka,2010,24,5
Melaka,2010,25,5
Melaka,2010,26,5
Melaka,2010,27,6
Melaka,2010,28,9
Melaka,2010,29,10
Melaka,2010,30,10
Melaka,2010,31,4
Melaka,2010,32,7
Melaka,2010,33,6
Melaka,2010,34,11
Melaka,2010,35,7
Melaka,2010,36,1
Melaka,2010,37,0
Melaka,2010,38,10
Melaka,2010,39,6
Melaka,2010,40,3
Melaka,2010,41,2
Melaka,2010,42,5
Melaka,2010,43,5
Melaka,2010,44,7
Melaka,2010,45,6
Melaka,2010,46,2
Melaka,2010,47,1
Melaka,2010,48,1
Melaka,2010,49,1
Melaka,2010,50,3
Melaka,2010,51,0
Melaka,2010,52,0
Melaka,2011,1,0
Melaka,2011,2,1
Melaka,2011,3,2
Melaka,2011,4,0
Melaka,2011,5,0
Melaka,2011,6,4
Melaka,2011,7,0
Melaka,2011,8,0
Melaka,2011,9,3
Melaka,2011,10,6
Melaka,2011,11,4
Melaka,2011,12,1
Melaka,2011,13,0
Melaka,2011,14,2
Melaka,2011,15,1
Melaka,2011,16,0
